0,1,2,3,4
1415381638.5,-97.4459509425385,35.1858476402164,5.96214097451578,0
1415381638.5,-97.4459509425385,35.1858476402164,5.96214097451578,0
1415381638.6,-97.4459509516748,35.1858530912748,6.01001630613429,0
1415381638.6,-97.4459509516748,35.1858530912748,6.01001630613429,0
1415381638.7,-97.4459509577948,35.1858585989047,6.08101611574908,0
1415381638.7,-97.4459509577948,35.1858585989047,6.08101611574908,0
1415381638.8,-97.4459509449611,35.1858641682108,6.14204689008477,0
1415381638.9,-97.4459508753166,35.1858697768166,6.18433116836413,0
1415381639,-97.445950823902,35.1858754279355,6.22319291039576,0
1415381639.1,-97.4459508003385,35.185881156375,6.30705359102014,0
1415381639.2,-97.4459507400987,35.1858869627204,6.3882912425781,0
1415381639.3,-97.44595074247,35.1858928407155,6.47100934939828,0
1415381639.4,-97.4459507690817,35.1858987450978,6.53300926067,0
1415381639.5,-97.4459507018072,35.1859047082849,6.60843703155292,0
1415381639.6,-97.4459506072808,35.1859107074448,6.6578280242133,0
1415381639.6,-97.4459506072808,35.1859107074448,6.6578280242133,0
1415381639.7,-97.4459505989001,35.1859167386614,6.6890467183299,0
1415381639.8,-97.4459505838304,35.1859228432702,6.76203911553312,0
1415381639.9,-97.4459505466058,35.1859289868451,6.80816223367217,0
1415381640,-97.4459504895074,35.185935175748,6.87035661374284,0
1415381640.1,-97.445950408955,35.1859414232372,6.94459624456311,0
1415381640.2,-97.4459503381566,35.1859477696751,7.04938841318876,0
1415381640.3,-97.4459503181397,35.1859541312742,7.0650636939804,0
1415381640.4,-97.4459502806847,35.1859605584415,7.15022719918745,0
1415381640.5,-97.4459502358959,35.1859669979479,7.1552113875133,0
1415381640.6,-97.4459501852994,35.1859734937244,7.2093021160165,0
1415381640.7,-97.4459501427606,35.1859801050491,7.33712021163617,0
1415381640.8,-97.4459501804238,35.1859867888293,7.42110247874263,0
1415381640.9,-97.4459501495822,35.1859934873241,7.43305273760384,0
1415381641,-97.4459501159254,35.1860002002201,7.44406877990793,0
1415381641.1,-97.445950070548,35.1860069288096,7.46406859561191,0
1415381641.2,-97.4459500216098,35.1860137111408,7.52606803051899,0
1415381641.3,-97.4459500496143,35.1860205880539,7.63207134400616,0
1415381641.4,-97.4459500790882,35.1860275422141,7.72405444051244,0
1415381641.5,-97.4459500373164,35.1860345233399,7.75110843686243,0
1415381641.6,-97.4459500148241,35.1860415557253,7.78704680864318,0
1415381641.7,-97.4459499684623,35.1860486180702,7.8341861096096,0
1415381641.8,-97.4459499478752,35.1860557331438,7.88704621515558,0
1415381641.9,-97.4459499250994,35.1860628657369,7.91404270900783,0
1415381642,-97.4459498812177,35.1860700508871,7.96309066882953,0
1415381642.1,-97.4459498320803,35.1860773101983,8.03817473062137,0
1415381642.2,-97.4459497375526,35.186084593984,8.07463169438706,0
1415381642.3,-97.4459497179287,35.1860919069996,8.11506709768933,0
1415381642.4,-97.4459496890011,35.1860992941977,8.19407053911547,0
1415381642.5,-97.4459496828041,35.186106713837,8.23504104422073,0
1415381642.6,-97.4459496275979,35.1861141910504,8.29926243710849,0
1415381642.6,-97.4459496275979,35.1861141910504,8.29926243710849,0
1415381642.7,-97.4459495534377,35.1861217379779,8.38143102339929,0
1415381642.7,-97.4459495534377,35.1861217379779,8.38143102339929,0
1415381642.7,-97.4459495534377,35.1861217379779,8.38143102339929,0
1415381642.8,-97.4459495495537,35.186129326729,8.42902372757368,0
1415381642.8,-97.4459495495537,35.186129326729,8.42902372757368,0
1415381642.9,-97.4459495365126,35.1861369644496,8.47501156341394,0
1415381642.9,-97.4459495365126,35.1861369644496,8.47501156341394,0
1415381642.9,-97.4459495365126,35.1861369644496,8.47501156341394,0
1415381643,-97.4459495200138,35.1861446069479,8.48501325868145,0
1415381643,-97.4459495200138,35.1861446069479,8.48501325868145,0
1415381643,-97.4459495200138,35.1861446069479,8.48501325868145,0
1415381643.1,-97.4459494646008,35.1861522705612,8.51715269324203,0
1415381643.2,-97.4459495037999,35.1861599947136,8.57405604133773,0
1415381643.3,-97.4459494877135,35.1861677801756,8.64603059212723,0
1415381643.3,-97.4459494877135,35.1861677801756,8.64603059212723,0
1415381643.4,-97.4459494435037,35.1861756355862,8.71110612953372,0
1415381643.4,-97.4459494435037,35.1861756355862,8.71110612953372,0
1415381643.5,-97.4459493872688,35.1861834933424,8.72319952769625,0
1415381643.6,-97.4459493869934,35.1861913849668,8.77000279361415,0
1415381643.7,-97.4459493923816,35.1861993124729,8.81300277998368,0
1415381643.8,-97.4459494094142,35.1862073190111,8.90700022454249,0
1415381643.9,-97.4459494619942,35.1862154072879,8.99705340653261,0
1415381644,-97.4459494784397,35.186223496141,8.99400050033354,0
1415381644.1,-97.4459495842629,35.1862315982421,9.00637329894781,0
1415381644.1,-97.4459495842629,35.1862315982421,9.00637329894781,0
1415381644.2,-97.4459496660219,35.1862397064992,9.01116180078906,0
1415381644.3,-97.4459497002348,35.1862478856315,9.09500665200416,0
1415381644.3,-97.4459497002348,35.1862478856315,9.09500665200416,0
1415381644.4,-97.4459497805579,35.1862560954574,9.12621745303058,0
1415381644.5,-97.4459499045065,35.186264247264,9.07852895572846,0
1415381644.5,-97.4459499045065,35.186264247264,9.07852895572846,0
1415381644.6,-97.44595002419,35.18627229436,8.96947183506365,0
1415381644.6,-97.44595002419,35.18627229436,8.96947183506365,0
1415381644.7,-97.4459501441385,35.186280323559,8.94150468321747,0
1415381644.7,-97.4459501441385,35.186280323559,8.94150468321747,0
1415381644.8,-97.4459502566986,35.1862884084415,9.00243994703658,0
1415381644.9,-97.4459503654784,35.1862965517442,9.0565302406606,0
1415381644.9,-97.4459503654784,35.1862965517442,9.0565302406606,0
1415381645,-97.4459504904941,35.1863047052724,9.0656314727657,0
1415381645,-97.4459504904941,35.1863047052724,9.0656314727657,0
1415381645.1,-97.4459506407837,35.1863128376318,9.03806893091661,0
1415381645.1,-97.4459506407837,35.1863128376318,9.03806893091661,0
1415381645.2,-97.445950786684,35.1863209274367,9.00008894400494,0
1415381645.2,-97.445950786684,35.1863209274367,9.00008894400494,0
1415381645.2,-97.445950786684,35.1863209274367,9.00008894400494,0
1415381645.3,-97.44595089644,35.186329009883,8.98666105959271,0
1415381645.3,-97.44595089644,35.186329009883,8.98666105959271,0
1415381645.4,-97.4459510391045,35.1863371200541,8.9912346760609,0
1415381645.4,-97.4459510391045,35.1863371200541,8.9912346760609,0
1415381645.4,-97.4459510391045,35.1863371200541,8.9912346760609,0
1415381645.5,-97.4459511671562,35.1863452283883,8.98392620183403,0
1415381645.6,-97.4459512823795,35.186353302812,8.95965094186152,0
1415381645.7,-97.4459513781384,35.1863613646926,8.94137601267277,0
1415381645.7,-97.4459513781384,35.1863613646926,8.94137601267277,0
1415381645.7,-97.4459513781384,35.1863613646926,8.94137601267277,0
1415381645.8,-97.4459514975899,35.186369415505,8.94264015825304,0
1415381645.9,-97.4459516155108,35.1863774854953,8.95653616081574,0
1415381646,-97.4459517563061,35.1863855802959,8.98168592191911,0
1415381646.1,-97.4459519164869,35.186393645692,8.95780380450476,0
1415381646.2,-97.4459520815245,35.1864017346046,8.98478808876425,0
1415381646.3,-97.4459521979287,35.1864097783131,8.9255055879205,0
1415381646.4,-97.4459523347627,35.1864178017965,8.87896643759847,0
1415381646.5,-97.4459524477653,35.1864257458664,8.80171261743986,0
1415381646.6,-97.4459525290533,35.1864337070376,8.80949090470045,0
1415381646.7,-97.4459526198353,35.1864416733367,8.80861396588589,0
1415381646.8,-97.4459526964643,35.1864495823034,8.73856080827959,0
1415381646.9,-97.4459526912129,35.186457425566,8.66702082609705,0
1415381647,-97.4459526105311,35.1864651697474,8.56221022867344,0
1415381647.1,-97.445952573351,35.186472894661,8.53902834050807,0
1415381647.2,-97.4459525731333,35.1864805629801,8.48301703405103,0
1415381647.3,-97.4459525352772,35.186488167531,8.41603142817326,0
1415381647.4,-97.4459525083049,35.18649574727,8.39700148862676,0
1415381647.5,-97.4459525542285,35.1865033298142,8.40517995048292,0
1415381647.6,-97.4459526056915,35.1865108964623,8.38519373658117,0
1415381647.7,-97.445952647794,35.1865183821509,8.29115685534896,0
1415381647.8,-97.4459527284246,35.186525788782,8.18338133047703,0
1415381647.9,-97.4459527570299,35.1865331688459,8.15008858847559,0
1415381648,-97.4459527747763,35.1865405090858,8.09708453704171,0
1415381648.1,-97.445952789629,35.1865477205301,7.96809544370548,0
1415381648.2,-97.4459529025533,35.1865548460025,7.86900883212111,0
1415381648.3,-97.445952941123,35.1865618567878,7.74127289274832,0
1415381648.4,-97.4459529449273,35.1865688397253,7.71206230524624,0
1415381648.5,-97.4459529837752,35.1865757752078,7.66126732336106,0
1415381648.6,-97.4459530592669,35.1865826792037,7.62247394223162,0
1415381648.7,-97.4459531287863,35.1865894814993,7.52050324114018,0
1415381648.8,-97.4459532063407,35.1865961890329,7.41370170697473,0
1415381648.9,-97.4459532129009,35.1866028377222,7.36212557621778,0
1415381649,-97.445953228045,35.1866094438082,7.30523024962253,0
1415381649.1,-97.4459532666151,35.1866160348832,7.29644961608041,0
1415381649.2,-97.4459533085836,35.1866226166844,7.29137552180657,0
1415381649.3,-97.4459533771449,35.1866291682759,7.25463520792052,0
1415381649.4,-97.4459534246831,35.1866356592935,7.19250227667673,0
1415381649.5,-97.445953488022,35.1866421351097,7.17643483911057,0
1415381649.5,-97.445953488022,35.1866421351097,7.17643483911057,0
1415381649.6,-97.4459535833984,35.1866485690977,7.14756664886729,0
1415381649.6,-97.4459535833984,35.1866485690977,7.14756664886729,0
1415381649.6,-97.4459535833984,35.1866485690977,7.14756664886729,0
1415381649.7,-97.4459536968984,35.1866549711031,7.11074602274614,0
1415381649.8,-97.4459538085251,35.1866613412457,7.0626938911438,0
1415381649.9,-97.4459538460714,35.1866676533696,7.0160776078946,0
1415381650,-97.4459539129684,35.1866739941028,7.04927265751581,0
1415381650.1,-97.4459539484153,35.1866802701135,6.97807337307369,0
1415381650.2,-97.4459540359088,35.1866864877812,6.91546274662802,0
1415381650.2,-97.4459540359088,35.1866864877812,6.91546274662802,0
1415381650.3,-97.4459541015131,35.1866926804672,6.88825268119572,0
1415381650.3,-97.4459541015131,35.1866926804672,6.88825268119572,0
1415381650.4,-97.4459542006586,35.1866988569378,6.86638806069101,0
1415381650.4,-97.4459542006586,35.1866988569378,6.86638806069101,0
1415381650.4,-97.4459542006586,35.1866988569378,6.86638806069101,0
1415381650.5,-97.4459542645732,35.186705001304,6.83110020421308,0
1415381650.5,-97.4459542645732,35.186705001304,6.83110020421308,0
1415381650.6,-97.4459543474469,35.1867111201906,6.80816921058812,0
1415381650.7,-97.4459544202403,35.1867172082745,6.77006646939304,0
1415381650.8,-97.4459545087375,35.1867232444408,6.71313138557559,0
1415381650.9,-97.4459546004111,35.1867292681987,6.69617204080062,0
1415381651,-97.4459546511355,35.1867352770637,6.68400269299766,0
1415381651.1,-97.4459547058414,35.1867412100435,6.60201484396998,0
1415381651.1,-97.4459547058414,35.1867412100435,6.60201484396998,0
1415381651.2,-97.4459547912059,35.1867470821211,6.52522344445001,0
1415381651.2,-97.4459547912059,35.1867470821211,6.52522344445001,0
1415381651.3,-97.4459548351257,35.1867529709722,6.53905574223068,0
1415381651.3,-97.4459548351257,35.1867529709722,6.53905574223068,0
1415381651.4,-97.445954874955,35.1867588343631,6.53504047424345,0
1415381651.5,-97.4459549441478,35.1867646676757,6.49718477496215,0
1415381651.5,-97.4459549441478,35.1867646676757,6.49718477496215,0
1415381651.6,-97.4459550179482,35.1867704681993,6.464336934288,0
1415381651.6,-97.4459550179482,35.1867704681993,6.464336934288,0
1415381651.7,-97.4459550519567,35.1867762498767,6.43107471578429,0
1415381651.7,-97.4459550519567,35.1867762498767,6.43107471578429,0
1415381651.8,-97.4459551003175,35.1867819840729,6.37911921819933,0
1415381651.8,-97.4459551003175,35.1867819840729,6.37911921819933,0
1415381651.9,-97.4459551193323,35.1867876860086,6.33203821845699,0
1415381651.9,-97.4459551193323,35.1867876860086,6.33203821845699,0
1415381652,-97.4459551762489,35.1867933724387,6.31931404505268,0
1415381652,-97.4459551762489,35.1867933724387,6.31931404505268,0
1415381652.1,-97.4459552514177,35.1867990536481,6.31161350210863,0
1415381652.1,-97.4459552514177,35.1867990536481,6.31161350210863,0
1415381652.2,-97.445955266128,35.1868046700291,6.23407218437515,0
1415381652.2,-97.445955266128,35.1868046700291,6.23407218437515,0
1415381652.2,-97.445955266128,35.1868046700291,6.23407218437515,0
1415381652.3,-97.4459552759149,35.1868102751104,6.23305847878872,0
1415381652.3,-97.4459552759149,35.1868102751104,6.23305847878872,0
1415381652.4,-97.4459553563917,35.1868158437399,6.19940658450468,0
1415381652.4,-97.4459553563917,35.1868158437399,6.19940658450468,0
1415381652.4,-97.4459553563917,35.1868158437399,6.19940658450468,0
1415381652.5,-97.4459554407843,35.1868213645499,6.14053426014382,0
1415381652.5,-97.4459554407843,35.1868213645499,6.14053426014382,0
1415381652.5,-97.4459554407843,35.1868213645499,6.14053426014382,0
1415381652.6,-97.4459555000932,35.1868268810235,6.12232415019002,0
1415381652.6,-97.4459555000932,35.1868268810235,6.12232415019002,0
1415381652.7,-97.4459555648302,35.1868323510356,6.0763476694475,0
1415381652.7,-97.4459555648302,35.1868323510356,6.0763476694475,0
1415381652.7,-97.4459555648302,35.1868323510356,6.0763476694475,0
1415381652.8,-97.4459556273284,35.1868377738776,6.03926899549937,0
1415381652.8,-97.4459556273284,35.1868377738776,6.03926899549937,0
1415381652.9,-97.4459556910638,35.186843153882,5.99027119586417,0
1415381652.9,-97.4459556910638,35.186843153882,5.99027119586417,0
1415381652.9,-97.4459556910638,35.186843153882,5.99027119586417,0
1415381653,-97.4459558002294,35.1868485041407,5.95168051897949,0
1415381653,-97.4459558002294,35.1868485041407,5.95168051897949,0
1415381653.1,-97.4459558763342,35.1868537605176,5.83835079453093,0
1415381653.1,-97.4459558763342,35.1868537605176,5.83835079453093,0
1415381653.1,-97.4459558763342,35.1868537605176,5.83835079453093,0
1415381653.1,-97.4459558763342,35.1868537605176,5.83835079453093,0
1415381653.2,-97.4459559541628,35.1868589520307,5.77140060990398,0
1415381653.2,-97.4459559541628,35.1868589520307,5.77140060990398,0
1415381653.3,-97.4459560247805,35.1868640695187,5.68145623938089,0
1415381653.3,-97.4459560247805,35.1868640695187,5.68145623938089,0
1415381653.4,-97.4459560772637,35.1868690709814,5.55319889793261,0
1415381653.4,-97.4459560772637,35.1868690709814,5.55319889793261,0
1415381653.5,-97.4459560546609,35.1868739722104,5.43307215118666,0
1415381653.5,-97.4459560546609,35.1868739722104,5.43307215118666,0
1415381653.6,-97.4459560159278,35.1868788306239,5.39221364561902,0
1415381653.6,-97.4459560159278,35.1868788306239,5.39221364561902,0
1415381653.6,-97.4459560159278,35.1868788306239,5.39221364561902,0
1415381653.7,-97.4459559535475,35.1868835852088,5.25747943410148,0
1415381653.7,-97.4459559535475,35.1868835852088,5.25747943410148,0
1415381653.8,-97.4459558513713,35.1868882400814,5.1541316436428,0
1415381653.8,-97.4459558513713,35.1868882400814,5.1541316436428,0
1415381653.9,-97.4459556521868,35.1868928272508,5.08078192801069,0
1415381653.9,-97.4459556521868,35.1868928272508,5.08078192801069,0
1415381654,-97.4459553540064,35.1868973030886,4.96190648843769,0
1415381654,-97.4459553540064,35.1868973030886,4.96190648843769,0
1415381654.1,-97.4459549720261,35.186901671204,4.84432059219866,0
1415381654.1,-97.4459549720261,35.186901671204,4.84432059219866,0
1415381654.2,-97.4459544843246,35.1869059372091,4.74348869504292,0
1415381654.2,-97.4459544843246,35.1869059372091,4.74348869504292,0
1415381654.3,-97.4459539150054,35.1869100848387,4.6256615743048,0
1415381654.3,-97.4459539150054,35.1869100848387,4.6256615743048,0
1415381654.4,-97.445953246091,35.1869141027998,4.49595473731665,0
1415381654.5,-97.4459524618925,35.186917995959,4.38602336975078,0
1415381654.5,-97.4459524618925,35.186917995959,4.38602336975078,0
1415381654.6,-97.4459515209496,35.186921807028,4.32718384171507,0
1415381654.6,-97.4459515209496,35.186921807028,4.32718384171507,0
1415381654.7,-97.4459504211486,35.1869254760201,4.20899097171757,0
1415381654.7,-97.4459504211486,35.1869254760201,4.20899097171757,0
1415381654.8,-97.4459492126812,35.1869290523888,4.13916815314382,0
1415381654.8,-97.4459492126812,35.1869290523888,4.13916815314382,0
1415381654.9,-97.4459478841524,35.1869324951277,4.01649598530859,0
1415381655,-97.445946439094,35.1869358419541,3.94570209215039,0
1415381655,-97.445946439094,35.1869358419541,3.94570209215039,0
1415381655.1,-97.4459448863932,35.1869390804299,3.86937230051594,0
1415381655.1,-97.4459448863932,35.1869390804299,3.86937230051594,0
1415381655.2,-97.4459431529158,35.1869421712897,3.79003561988539,0
1415381655.2,-97.4459431529158,35.1869421712897,3.79003561988539,0
1415381655.3,-97.4459413362736,35.1869451096308,3.67533848781306,0
1415381655.3,-97.4459413362736,35.1869451096308,3.67533848781306,0
1415381655.4,-97.445939460043,35.186948002068,3.64826588943295,0
1415381655.4,-97.445939460043,35.186948002068,3.64826588943295,0
1415381655.4,-97.445939460043,35.186948002068,3.64826588943295,0
1415381655.5,-97.4459373892525,35.186950817903,3.66258160318647,0
1415381655.6,-97.4459351699129,35.1869535025752,3.61343894372106,0
1415381655.6,-97.4459351699129,35.1869535025752,3.61343894372106,0
1415381655.6,-97.4459351699129,35.1869535025752,3.61343894372106,0
1415381655.7,-97.4459328472822,35.1869560573889,3.55200225225154,0
1415381655.7,-97.4459328472822,35.1869560573889,3.55200225225154,0
1415381655.8,-97.4459304219483,35.1869585335419,3.53906908663846,0
1415381655.8,-97.4459304219483,35.1869585335419,3.53906908663846,0
1415381655.9,-97.4459279053561,35.186960894681,3.50277561370979,0
1415381655.9,-97.4459279053561,35.186960894681,3.50277561370979,0
1415381656,-97.4459253330008,35.1869631637536,3.4648124047342,0
1415381656,-97.4459253330008,35.1869631637536,3.4648124047342,0
1415381656,-97.4459253330008,35.1869631637536,3.4648124047342,0
1415381656.1,-97.4459226954213,35.1869653554461,3.4429349398442,0
1415381656.1,-97.4459226954213,35.1869653554461,3.4429349398442,0
1415381656.2,-97.4459199385016,35.1869673928004,3.39343955301991,0
1415381656.2,-97.4459199385016,35.1869673928004,3.39343955301991,0
1415381656.3,-97.4459170741462,35.1869692991825,3.37054357633899,0
1415381656.3,-97.4459170741462,35.1869692991825,3.37054357633899,0
1415381656.4,-97.4459140688709,35.1869710919708,3.38824807238195,0
1415381656.4,-97.4459140688709,35.1869710919708,3.38824807238195,0
1415381656.5,-97.4459110003452,35.186972764136,3.36871741171622,0
1415381656.5,-97.4459110003452,35.186972764136,3.36871741171622,0
1415381656.6,-97.4459078795559,35.18697434281,3.35203251774203,0
1415381656.6,-97.4459078795559,35.18697434281,3.35203251774203,0
1415381656.7,-97.4459046962998,35.1869758193225,3.33976106929822,0
1415381656.7,-97.4459046962998,35.1869758193225,3.33976106929822,0
1415381656.7,-97.4459046962998,35.1869758193225,3.33976106929822,0
1415381656.8,-97.445901431081,35.1869772213964,3.36110577042735,0
1415381656.9,-97.4458980461395,35.1869785164514,3.40834651994189,0
1415381657,-97.4458946258088,35.1869797103389,3.39991838137329,0
1415381657,-97.4458946258088,35.1869797103389,3.39991838137329,0
1415381657.1,-97.4458911760849,35.1869808441548,3.38504431285618,0
1415381657.1,-97.4458911760849,35.1869808441548,3.38504431285618,0
1415381657.2,-97.4458876128371,35.1869818848572,3.45580453729663,0
1415381657.3,-97.4458840209296,35.186982825982,3.45028984289726,0
1415381657.4,-97.4458803775488,35.1869836387324,3.45119819772786,0
1415381657.5,-97.4458766935481,35.1869843500816,3.44607631952631,0
1415381657.6,-97.445872921062,35.1869849825169,3.50406749364221,0
1415381657.7,-97.4458691167441,35.186985490429,3.5078131364142,0
1415381657.8,-97.4458652938541,35.186985841126,3.50244728725501,0
1415381657.9,-97.4458614253665,35.1869860762016,3.53243711904402,0
1415381658,-97.4458575662847,35.1869861589875,3.52063758430203,0
1415381658.1,-97.4458537242755,35.1869861015297,3.51310233269684,0
1415381658.2,-97.445849859425,35.1869858555959,3.54014590094815,0
1415381658.3,-97.4458460111651,35.186985450359,3.54304501806003,0
1415381658.4,-97.4458421481303,35.1869848998086,3.57656609053992,0
1415381658.5,-97.4458382656452,35.1869841947984,3.61416726231645,0
1415381658.6,-97.4458344484665,35.186983343861,3.60314265607122,0
1415381658.7,-97.4458306940953,35.1869822691772,3.62874000170858,0
1415381658.8,-97.4458269846246,35.1869810977276,3.61772580497749,0
1415381658.9,-97.4458233454764,35.1869797924255,3.6151486829728,0
1415381659,-97.4458197791611,35.186978319579,3.62921589327502,0
1415381659.1,-97.4458163326798,35.186976663741,3.63099022306588,0
1415381659.2,-97.4458129733039,35.1869748235672,3.67288115789226,0
1415381659.3,-97.4458097226772,35.186972840421,3.67986222568183,0
1415381659.3,-97.4458097226772,35.186972840421,3.67986222568183,0
1415381659.4,-97.445806579954,35.1869707223833,3.70270846813518,0
1415381659.4,-97.445806579954,35.1869707223833,3.70270846813518,0
1415381659.4,-97.445806579954,35.1869707223833,3.70270846813518,0
1415381659.4,-97.445806579954,35.1869707223833,3.70270846813518,0
1415381659.5,-97.4458036240218,35.1869684272436,3.70583566824003,0
1415381659.5,-97.4458036240218,35.1869684272436,3.70583566824003,0
1415381659.5,-97.4458036240218,35.1869684272436,3.70583566824003,0
1415381659.5,-97.4458036240218,35.1869684272436,3.70583566824003,0
1415381659.6,-97.4458008114027,35.1869659578208,3.75085656883864,0
1415381659.6,-97.4458008114027,35.1869659578208,3.75085656883864,0
1415381659.6,-97.4458008114027,35.1869659578208,3.75085656883864,0
1415381659.7,-97.4457981609802,35.1869633537214,3.76173218079118,0
1415381659.8,-97.445795639485,35.1869606287245,3.80300210360184,0
1415381659.9,-97.4457933445935,35.1869577660499,3.81287948930988,0
1415381660,-97.4457911975213,35.1869547635173,3.86508706240881,0
1415381660.1,-97.4457891969913,35.1869516512529,3.90467668315829,0
1415381660.1,-97.4457891969913,35.1869516512529,3.90467668315829,0
1415381660.2,-97.4457873696837,35.1869483873934,3.98368937042034,0
1415381660.2,-97.4457873696837,35.1869483873934,3.98368937042034,0
1415381660.3,-97.4457857024018,35.1869449970651,4.05188610402612,0
1415381660.4,-97.4457841936776,35.1869415221313,4.10145340092997,0
1415381660.5,-97.4457828401113,35.1869379495862,4.1719785474041,0
1415381660.6,-97.4457817346594,35.1869342420326,4.23549961633808,0
1415381660.7,-97.445780735459,35.1869304389576,4.32735392589975,0
1415381660.8,-97.4457798574624,35.1869265422292,4.40854284316258,0
1415381660.9,-97.445779117631,35.1869225343365,4.51564059685888,0
1415381661,-97.4457785542848,35.1869183995539,4.6267523166904,0
1415381661.2,-97.4457778359261,35.1869098409792,4.81680765652937,0
1415381661.3,-97.4457775750655,35.1869054168447,4.93164526299287,0
1415381661.5,-97.4457771964653,35.1868963032488,5.12126898336731,0
1415381661.7,-97.4457770822173,35.1868867822901,5.35100336385617,0
1415381661.9,-97.4457772033532,35.1868769439794,5.50832678769152,0
1415381662.1,-97.4457773668776,35.1868667609311,5.70232627968621,0
1415381662.3,-97.4457775937605,35.1868562046402,5.90754170531195,0
1415381662.5,-97.4457779429582,35.186845358817,6.06845762941458,0
